样点地价,级别,功能分,等级,面积_1,折现年份,设定功能分,贴现系数,等级_1,级别价,距车站距离,级别价评估,区片价评估,测算容积率,用途_E,乡镇名称_E,名称_E,规划用途_E,开发程度_E,规划用途_1_E,开发程度_1_E,分类_E,主要区域_E,DLBM_E,DLMC_E,ZLDWMC_E,BZ_E,用途_1_E,区片_E,容积率_1_E,商服评价_E,市场评价_E,车站评价_E,银行评价_E,文娱评价_E,评估用途_E
3928.00,2.00,72.00,1.00,204103.35,8.05,55.50,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3928.00,2.00,72.00,1.00,58655.41,0.00,60.00,1.00,1.00,1366.00,450.00,1190.00,1366.00,2.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,6.00,7.00,9.00,6.00,15.00
3734.00,1.00,100.00,1.00,15059.60,0.00,60.00,1.00,1.00,1366.00,500.00,1190.00,1366.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,6.00,7.00,5.00,7.00,6.00,15.00
3831.00,1.00,100.00,1.00,15059.60,0.00,60.00,1.00,1.00,1366.00,550.00,1190.00,1366.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,5.00,9.00,6.00,15.00
3540.00,2.00,72.00,1.00,58655.41,0.00,60.00,1.00,1.00,330.00,400.00,1190.00,1366.00,4.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,3.00,3.00,65.00,2.00,1.00,11.00,32.00,8.00,7.00,7.00,7.00,6.00,15.00
3716.00,2.00,72.00,1.00,58655.41,0.00,60.00,1.00,1.00,1366.00,250.00,1190.00,1366.00,1.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,30.00,8.00,7.00,7.00,7.00,6.00,15.00
3734.00,1.00,100.00,4.00,6396.78,0.00,100.00,1.00,4.00,1366.00,300.00,1190.00,1366.00,2.50,5.00,18.00,7.00,13.00,14.00,13.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,7.00,9.00,6.00,15.00
3928.00,2.00,72.00,4.00,6396.78,0.00,100.00,1.00,4.00,1366.00,300.00,1190.00,1366.00,2.50,5.00,18.00,6.00,13.00,14.00,13.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,7.00,9.00,6.00,15.00
3734.00,2.00,72.00,1.00,60832.41,0.00,60.00,1.00,1.00,1366.00,200.00,1190.00,1366.00,0.00,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,21.00,8.00,6.00,7.00,7.00,4.00,15.00
3831.00,2.00,72.00,1.00,60832.41,0.00,60.00,1.00,1.00,1366.00,100.00,1190.00,1366.00,1.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,66.00,4.00,5.00,33.00,30.00,6.00,6.00,7.00,7.00,4.00,15.00
4104.00,2.00,72.00,1.00,60832.41,0.00,60.00,1.00,1.00,3300.00,50.00,1190.00,1366.00,1.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,12.00,12.00,66.00,2.00,4.00,32.00,30.00,6.00,6.00,7.00,9.00,4.00,15.00
3296.00,2.00,72.00,1.00,190002.61,8.05,55.40,0.62,0.28,0.00,0.00,0.00,0.00,2.50,5.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,4.00,6.00,31.00,31.00,2.00,2.00,2.00,2.00,2.00,14.00
3394.00,2.00,72.00,1.00,190266.08,8.05,55.40,0.62,0.28,0.00,0.00,0.00,0.00,2.50,5.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,4.00,6.00,31.00,31.00,2.00,2.00,2.00,2.00,2.00,14.00
3664.00,1.00,100.00,1.00,232690.08,8.05,62.70,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3443.00,1.00,100.00,1.00,232793.67,8.05,63.40,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3734.00,1.00,100.00,1.00,99046.95,0.00,70.00,1.00,1.00,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3350.00,2.00,72.00,2.00,49729.83,2.00,60.00,0.89,2.00,1251.00,1400.00,1190.00,1251.00,0.00,5.00,18.00,6.00,17.00,11.00,17.00,11.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,30.00,21.00,8.00,7.00,6.00,9.00,6.00,15.00
3469.00,1.00,100.00,1.00,99046.95,0.00,70.00,1.00,1.00,360.00,1300.00,1700.00,1628.00,4.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,3.00,3.00,65.00,2.00,1.00,24.00,32.00,6.00,6.00,4.00,9.00,5.00,15.00
3222.00,2.00,72.00,0.00,74015.36,5.00,60.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,6.00,15.00,13.00,15.00,13.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
2931.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,400.00,1700.00,1438.00,1.50,5.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,5.00,5.00,8.00,6.00,15.00
3027.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,550.00,1700.00,1438.00,1.50,5.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,5.00,5.00,6.00,5.00,4.00,15.00
2971.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,0.00,600.00,1700.00,1438.00,0.00,5.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,5.00,6.00,6.00,8.00,4.00,14.00
3125.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,650.00,1700.00,1438.00,1.50,5.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,5.00,5.00,3.00,8.00,5.00,15.00
3165.00,3.00,50.00,1.00,140661.61,0.00,60.00,1.00,1.00,1438.00,400.00,1700.00,1438.00,1.50,5.00,18.00,5.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,6.00,5.00,6.00,4.00,15.00
3746.00,1.00,100.00,1.00,217223.57,8.05,61.90,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3857.00,1.00,100.00,1.00,216818.93,8.05,61.70,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3775.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1150.00,1700.00,1628.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,6.00,6.00,4.00,7.00,6.00,15.00
3692.00,1.00,100.00,1.00,32825.69,0.00,80.00,1.00,1.00,1546.00,1000.00,1700.00,1546.00,2.50,5.00,18.00,7.00,16.00,14.00,16.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,5.00,4.00,6.00,4.00,15.00
3781.00,1.00,100.00,1.00,78737.56,0.00,80.00,1.00,1.00,2040.00,1100.00,1700.00,2040.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,34.00,31.00,8.00,6.00,4.00,6.00,7.00,15.00
3738.00,2.00,72.00,1.00,189992.90,8.05,54.50,0.62,0.28,1366.00,1300.00,1190.00,1366.00,2.50,5.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,6.00,7.00,6.00,15.00
3738.00,2.00,72.00,1.00,196320.02,8.05,55.40,0.62,0.28,0.00,0.00,0.00,0.00,2.50,5.00,18.00,6.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,4.00,6.00,31.00,31.00,2.00,2.00,2.00,2.00,2.00,14.00
3469.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,2850.00,0.00,890.00,0.00,3.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,40.00,28.00,8.00,2.00,2.00,2.00,2.00,8.00
3242.00,1.00,100.00,1.00,121543.06,0.00,70.00,1.00,1.00,1628.00,1150.00,1700.00,1628.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,6.00,6.00,4.00,7.00,6.00,15.00
3296.00,2.00,72.00,1.00,41753.53,0.00,60.00,1.00,1.00,1366.00,950.00,1190.00,1366.00,2.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,5.00,7.00,7.00,15.00
3135.00,2.00,72.00,1.00,12882.31,0.00,60.00,1.00,1.00,1366.00,950.00,1190.00,1366.00,2.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,5.00,7.00,7.00,15.00
3296.00,2.00,72.00,1.00,12882.31,0.00,60.00,1.00,1.00,1366.00,950.00,1190.00,1366.00,2.50,5.00,18.00,6.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,33.00,31.00,8.00,7.00,5.00,7.00,7.00,15.00
4201.00,1.00,100.00,1.00,263223.33,7.98,62.00,0.62,0.28,890.00,200.00,2460.00,2695.00,3.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,9.00,9.00,65.00,2.00,2.00,17.00,28.00,8.00,5.00,7.00,6.00,7.00,15.00
4686.00,1.00,100.00,1.00,217600.31,8.05,61.70,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3004.00,1.00,100.00,1.00,72349.40,0.00,70.00,1.00,1.00,1438.00,250.00,1700.00,1438.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,31.00,6.00,5.00,5.00,6.00,7.00,15.00
3664.00,1.00,100.00,1.00,140661.61,0.00,60.00,1.00,1.00,2695.00,200.00,2460.00,2695.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,31.00,8.00,6.00,7.00,7.00,7.00,15.00
3762.00,1.00,100.00,1.00,207814.79,7.98,55.50,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3726.00,1.00,100.00,1.00,220745.07,7.98,66.60,0.62,0.28,2695.00,150.00,2460.00,2695.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,38.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
3762.00,3.00,50.00,1.00,222446.88,8.08,54.80,0.60,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,5.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3814.00,3.00,50.00,1.00,237944.47,8.01,53.20,0.60,0.28,1438.00,300.00,1700.00,1438.00,1.50,5.00,18.00,5.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,28.00,29.00,6.00,7.00,5.00,7.00,6.00,15.00
3340.00,1.00,100.00,0.00,74015.36,5.00,60.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,15.00,13.00,15.00,13.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3555.00,1.00,100.00,1.00,228931.75,8.05,63.20,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3886.00,1.00,100.00,1.00,228931.75,8.05,63.00,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3851.00,1.00,100.00,1.00,228931.75,8.05,63.00,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3920.00,1.00,100.00,1.00,228931.75,8.05,63.00,0.62,0.28,1628.00,1000.00,1700.00,1628.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,37.00,31.00,8.00,7.00,4.00,9.00,4.00,15.00
3393.00,1.00,100.00,1.00,197454.72,7.98,54.30,0.62,0.28,1546.00,850.00,1700.00,1546.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,7.00,6.00,4.00,9.00,4.00,15.00
3458.00,1.00,100.00,1.00,32187.16,0.00,60.00,1.00,1.00,1546.00,850.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,7.00,6.00,4.00,9.00,4.00,15.00
3636.00,1.00,100.00,1.00,32187.16,0.00,60.00,1.00,1.00,1546.00,850.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,7.00,6.00,4.00,9.00,4.00,15.00
3442.00,1.00,100.00,2.00,7359.08,0.00,60.00,1.00,2.00,1546.00,750.00,1700.00,1546.00,2.50,5.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,6.00,3.00,7.00,5.00,15.00
3652.00,1.00,100.00,1.00,39093.83,0.00,60.00,1.00,1.00,1546.00,650.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,6.00,3.00,7.00,5.00,15.00
3401.00,1.00,100.00,1.00,176776.80,7.98,53.80,0.62,0.28,1546.00,550.00,1700.00,1546.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,7.00,6.00,7.00,5.00,15.00
3350.00,1.00,100.00,2.00,9763.11,0.00,60.00,1.00,2.00,1546.00,700.00,1700.00,1546.00,2.50,5.00,18.00,7.00,14.00,14.00,14.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,7.00,3.00,7.00,5.00,15.00
3555.00,1.00,100.00,1.00,20477.94,0.00,60.00,1.00,1.00,1546.00,850.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,4.00,9.00,5.00,15.00
3595.00,1.00,100.00,4.00,7915.73,0.00,100.00,1.00,4.00,1546.00,1050.00,1700.00,1546.00,2.50,5.00,18.00,7.00,21.00,14.00,21.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,4.00,9.00,5.00,15.00
3566.00,1.00,100.00,1.00,199860.54,7.91,64.60,0.62,0.28,3300.00,550.00,2680.00,3300.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,32.00,31.00,7.00,7.00,5.00,7.00,2.00,13.00
3760.00,1.00,100.00,2.00,10521.41,0.00,80.00,1.00,2.00,1546.00,700.00,2680.00,3300.00,2.50,5.00,18.00,7.00,9.00,14.00,9.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,5.00,6.00,2.00,13.00
3290.00,1.00,100.00,1.00,32187.16,0.00,60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3430.00,1.00,100.00,4.00,7915.73,0.00,100.00,1.00,4.00,1546.00,1050.00,1700.00,1546.00,2.50,5.00,18.00,7.00,21.00,14.00,21.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,4.00,9.00,5.00,15.00
3297.00,1.00,100.00,1.00,187969.99,7.98,54.10,0.62,0.28,1546.00,1050.00,1700.00,1546.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,4.00,9.00,5.00,15.00
3673.00,1.00,100.00,1.00,7541.24,0.00,60.00,1.00,1.00,1546.00,1050.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,4.00,5.00,35.00,31.00,7.00,7.00,4.00,9.00,5.00,15.00
3498.00,1.00,100.00,1.00,176851.49,7.98,64.30,0.62,0.28,3300.00,800.00,2680.00,3300.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,32.00,31.00,7.00,7.00,5.00,9.00,2.00,13.00
3595.00,1.00,100.00,2.00,14661.84,0.00,80.00,1.00,2.00,3300.00,800.00,2680.00,3300.00,2.50,5.00,18.00,7.00,9.00,14.00,9.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,32.00,31.00,7.00,7.00,5.00,9.00,2.00,13.00
3566.00,1.00,100.00,2.00,10521.41,0.00,80.00,1.00,2.00,3300.00,550.00,2680.00,3300.00,2.50,5.00,18.00,7.00,9.00,14.00,9.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,32.00,31.00,7.00,7.00,5.00,7.00,2.00,13.00
3498.00,1.00,100.00,2.00,6665.99,0.00,80.00,1.00,2.00,3300.00,550.00,2680.00,3300.00,2.50,5.00,18.00,7.00,9.00,14.00,9.00,14.00,3.00,4.00,12.00,12.00,65.00,4.00,4.00,32.00,31.00,7.00,7.00,5.00,7.00,2.00,13.00
3458.00,1.00,100.00,1.00,204174.00,7.98,54.70,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3145.00,1.00,100.00,1.00,203136.35,7.98,54.60,0.62,0.28,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
5030.00,1.00,100.00,1.00,225629.14,8.05,57.00,0.62,0.28,1911.00,300.00,1700.00,1911.00,3.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,28.00,7.00,7.00,5.00,9.00,7.00,15.00
3498.00,1.00,100.00,1.00,21640.32,0.00,70.00,1.00,1.00,1911.00,200.00,1700.00,1911.00,3.50,5.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,28.00,7.00,7.00,7.00,9.00,7.00,15.00
3366.00,1.00,100.00,1.00,21640.32,0.00,70.00,1.00,1.00,1911.00,200.00,1700.00,1911.00,3.50,5.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,28.00,7.00,7.00,7.00,9.00,7.00,15.00
3471.00,1.00,100.00,1.00,21640.32,0.00,70.00,1.00,1.00,1911.00,200.00,1700.00,1911.00,2.50,5.00,18.00,7.00,26.00,14.00,26.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
3823.00,1.00,100.00,1.00,16282.48,0.00,80.00,1.00,1.00,1911.00,200.00,1700.00,1911.00,2.50,5.00,18.00,7.00,19.00,14.00,19.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,31.00,8.00,7.00,7.00,9.00,7.00,15.00
3823.00,1.00,95.00,1.00,35098.57,0.00,60.00,1.00,1.00,1911.00,300.00,1700.00,1911.00,0.00,5.00,18.00,8.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,5.00,5.00,36.00,21.00,7.00,7.00,7.00,9.00,7.00,15.00
3576.00,1.00,100.00,1.00,16282.48,0.00,80.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,19.00,14.00,19.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3471.00,1.00,100.00,1.00,225477.65,8.05,56.40,0.62,0.28,1911.00,300.00,1700.00,1911.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,31.00,8.00,7.00,5.00,9.00,7.00,15.00
3834.00,1.00,95.00,1.00,218870.43,7.98,54.50,0.62,0.28,890.00,0.00,890.00,0.00,0.00,5.00,18.00,8.00,5.00,10.00,5.00,10.00,3.00,4.00,7.00,7.00,65.00,4.00,2.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,7.00
3762.00,1.00,100.00,1.00,206563.52,7.98,56.60,0.62,0.28,1911.00,450.00,1700.00,1911.00,2.50,5.00,18.00,7.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,36.00,31.00,8.00,7.00,6.00,7.00,6.00,15.00
3760.00,1.00,95.00,1.00,236198.63,7.98,53.80,0.62,0.28,1403.00,680.00,1190.00,1404.00,0.00,5.00,18.00,8.00,5.00,10.00,5.00,10.00,3.00,4.00,14.00,14.00,65.00,6.00,5.00,44.00,21.00,8.00,7.00,7.00,7.00,8.00,15.00
3842.00,1.00,100.00,1.00,30541.27,0.00,60.00,1.00,1.00,1403.00,700.00,1190.00,1404.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,44.00,31.00,8.00,7.00,5.00,6.00,7.00,15.00
3332.00,1.00,100.00,2.00,27192.79,0.00,90.00,1.00,2.00,1403.00,700.00,1190.00,1404.00,2.50,5.00,18.00,7.00,27.00,14.00,27.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,44.00,31.00,8.00,7.00,5.00,6.00,7.00,15.00
3498.00,1.00,100.00,2.00,16324.97,0.00,70.00,1.00,2.00,3300.00,1100.00,1700.00,1546.00,2.50,5.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,12.00,12.00,65.00,2.00,4.00,32.00,31.00,8.00,5.00,4.00,6.00,4.00,15.00
3595.00,1.00,100.00,1.00,32825.69,0.00,80.00,1.00,1.00,1546.00,1000.00,1700.00,1546.00,2.50,5.00,18.00,7.00,16.00,14.00,16.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,5.00,4.00,6.00,4.00,15.00
3401.00,1.00,100.00,1.00,11749.71,0.00,60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3595.00,1.00,100.00,1.00,21406.14,0.00,60.00,1.00,1.00,1546.00,850.00,1700.00,1546.00,2.50,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,6.00,4.00,9.00,4.00,15.00
3663.00,1.00,100.00,1.00,21406.14,0.00,60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3559.00,1.00,100.00,1.00,21406.14,0.00,60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,17.00,14.00,17.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3462.00,1.00,100.00,1.00,32825.69,0.00,80.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,18.00,7.00,16.00,14.00,16.00,14.00,3.00,4.00,15.00,15.00,65.00,2.00,6.00,31.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
3823.00,1.00,100.00,2.00,16324.97,0.00,70.00,1.00,2.00,1546.00,1050.00,1700.00,1546.00,2.50,5.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,14.00,14.00,65.00,2.00,5.00,35.00,31.00,8.00,6.00,4.00,6.00,4.00,15.00
3588.00,1.00,100.00,2.00,5328.08,0.00,60.00,1.00,2.00,890.00,900.00,1700.00,1546.00,2.50,5.00,18.00,7.00,25.00,14.00,25.00,14.00,3.00,4.00,9.00,9.00,65.00,2.00,2.00,17.00,31.00,8.00,6.00,4.00,6.00,4.00,15.00
